emission_id,shipment_id,co2_kg,fuel_consumption_l,reduction_vs_road_kg,sustainability_score
35321,35321,65.77,24.54,26.31,0.87
35322,35322,43.55,16.25,17.42,0.73
35323,35323,345.72,129.0,138.29,0.93
35324,35324,126.63,47.25,50.65,0.87
35325,35325,61.64,23.0,24.66,0.61
35326,35326,92.3,34.44,36.92,0.71
35327,35327,106.24,39.64,42.5,0.92
35328,35328,376.46,140.47,150.58,0.74
35329,35329,207.62,77.47,83.05,0.85
35330,35330,137.11,51.16,54.84,0.94
35331,35331,96.64,36.06,38.66,0.92
35332,35332,37.95,14.16,15.18,0.9
35333,35333,182.19,67.98,72.88,0.9
35334,35334,284.43,106.13,113.77,0.73
35335,35335,27.09,10.11,10.84,0.81
35336,35336,18.55,6.92,7.42,0.84
35337,35337,39.72,14.82,15.89,0.94
35338,35338,191.89,71.6,76.76,0.87
35339,35339,105.67,39.43,42.27,0.84
35340,35340,33.5,12.5,13.4,0.78
35341,35341,73.43,27.4,29.37,0.75
35342,35342,91.2,34.03,36.48,0.75
35343,35343,241.31,90.04,96.52,0.77
35344,35344,164.34,61.32,65.74,0.68
35345,35345,183.63,68.52,73.45,0.88
35346,35346,112.99,42.16,45.2,0.68
35347,35347,477.07,178.01,190.83,0.61
35348,35348,181.78,67.83,72.71,0.62
35349,35349,193.74,72.29,77.5,0.66
35350,35350,269.96,100.73,107.98,0.94
35351,35351,55.53,20.72,22.21,0.79
35352,35352,144.16,53.79,57.66,0.74
35353,35353,93.8,35.0,37.52,0.83
35354,35354,188.32,70.27,75.33,0.8
35355,35355,541.25,201.96,216.5,0.86
35356,35356,134.48,50.18,53.79,0.77
35357,35357,175.65,65.54,70.26,0.69
35358,35358,304.34,113.56,121.74,0.76
35359,35359,50.76,18.94,20.3,0.61
35360,35360,49.53,18.48,19.81,0.72
35361,35361,66.2,24.7,26.48,0.88
35362,35362,369.33,137.81,147.73,0.8
35363,35363,369.76,137.97,147.9,0.63
35364,35364,33.1,12.35,13.24,0.79
35365,35365,95.97,35.81,38.39,0.83
35366,35366,17.15,6.4,6.86,0.61
35367,35367,392.3,146.38,156.92,0.8
35368,35368,78.93,29.45,31.57,0.82
35369,35369,185.86,69.35,74.34,0.81
35370,35370,159.78,59.62,63.91,0.9
35371,35371,28.46,10.62,11.38,0.78
35372,35372,221.69,82.72,88.68,0.86
35373,35373,163.83,61.13,65.53,0.89
35374,35374,86.67,32.34,34.67,0.72
35375,35375,207.59,77.46,83.04,0.77
35376,35376,606.4,226.27,242.56,0.93
35377,35377,352.18,131.41,140.87,0.94
35378,35378,427.92,159.67,171.17,0.79
35379,35379,200.12,74.67,80.05,0.84
35380,35380,21.95,8.19,8.78,0.74
35381,35381,73.11,27.28,29.24,0.68
35382,35382,329.0,122.76,131.6,0.68
35383,35383,517.4,193.06,206.96,0.86
35384,35384,617.53,230.42,247.01,0.9
35385,35385,314.52,117.36,125.81,0.83
35386,35386,150.19,56.04,60.08,0.65
35387,35387,57.65,21.51,23.06,0.68
35388,35388,116.74,43.56,46.7,0.77
35389,35389,436.2,162.76,174.48,0.71
35390,35390,563.68,210.33,225.47,0.89
35391,35391,83.7,31.23,33.48,0.63
35392,35392,29.08,10.85,11.63,0.84
35393,35393,555.59,207.31,222.24,0.84
35394,35394,135.23,50.46,54.09,0.61
35395,35395,324.52,121.09,129.81,0.79
35396,35396,134.7,50.26,53.88,0.75
35397,35397,123.57,46.11,49.43,0.87
35398,35398,214.91,80.19,85.96,0.9
35399,35399,150.56,56.18,60.22,0.85
35400,35400,342.18,127.68,136.87,0.86
35401,35401,206.12,76.91,82.45,0.78
35402,35402,182.37,68.05,72.95,0.89
35403,35403,523.7,195.41,209.48,0.64
35404,35404,192.69,71.9,77.08,0.69
35405,35405,68.98,25.74,27.59,0.65
35406,35406,123.95,46.25,49.58,0.94
35407,35407,278.18,103.8,111.27,0.78
35408,35408,3.24,1.21,1.3,0.72
35409,35409,342.85,127.93,137.14,0.61
35410,35410,169.08,63.09,67.63,0.82
35411,35411,0.16,0.06,0.06,0.7
35412,35412,571.67,213.31,228.67,0.85
35413,35413,370.35,138.19,148.14,0.73
35414,35414,342.1,127.65,136.84,0.61
35415,35415,122.5,45.71,49.0,0.8
35416,35416,79.62,29.71,31.85,0.63
35417,35417,18.92,7.06,7.57,0.63
35418,35418,208.56,77.82,83.42,0.65
35419,35419,243.42,90.83,97.37,0.81
35420,35420,264.78,98.8,105.91,0.9
35421,35421,91.95,34.31,36.78,0.82
35422,35422,169.32,63.18,67.73,0.94
35423,35423,88.23,32.92,35.29,0.9
35424,35424,245.01,91.42,98.0,0.9
35425,35425,204.73,76.39,81.89,0.64
35426,35426,327.28,122.12,130.91,0.87
35427,35427,145.42,54.26,58.17,0.63
35428,35428,130.27,48.61,52.11,0.77
35429,35429,469.86,175.32,187.94,0.91
35430,35430,665.28,248.24,266.11,0.68
35431,35431,266.58,99.47,106.63,0.63
35432,35432,25.11,9.37,10.04,0.85
35433,35433,369.73,137.96,147.89,0.82
35434,35434,191.41,71.42,76.56,0.93
35435,35435,101.73,37.96,40.69,0.91
35436,35436,152.68,56.97,61.07,0.71
35437,35437,77.34,28.86,30.94,0.89
35438,35438,228.98,85.44,91.59,0.77
35439,35439,135.29,50.48,54.12,0.85
35440,35440,43.95,16.4,17.58,0.61
35441,35441,109.42,40.83,43.77,0.79
35442,35442,196.71,73.4,78.68,0.72
35443,35443,459.19,171.34,183.68,0.86
35444,35444,426.36,159.09,170.54,0.64
35445,35445,522.22,194.86,208.89,0.87
35446,35446,57.78,21.56,23.11,0.86
35447,35447,37.73,14.08,15.09,0.75
35448,35448,16.29,6.08,6.52,0.79
35449,35449,16.11,6.01,6.44,0.76
35450,35450,84.31,31.46,33.72,0.72
35451,35451,287.59,107.31,115.04,0.92
35452,35452,124.22,46.35,49.69,0.88
35453,35453,139.2,51.94,55.68,0.71
35454,35454,108.06,40.32,43.22,0.65
35455,35455,146.41,54.63,58.56,0.94
35456,35456,558.94,208.56,223.58,0.71
35457,35457,204.54,76.32,81.82,0.95
35458,35458,192.75,71.92,77.1,0.81
35459,35459,636.21,237.39,254.48,0.75
35460,35460,20.66,7.71,8.26,0.79
35461,35461,84.29,31.45,33.72,0.76
35462,35462,11.98,4.47,4.79,0.86
35463,35463,16.29,6.08,6.52,0.8
35464,35464,0.21,0.08,0.08,0.86
35465,35465,218.55,81.55,87.42,0.65
35466,35466,65.39,24.4,26.16,0.76
35467,35467,47.22,17.62,18.89,0.6
35468,35468,27.01,10.08,10.8,0.88
35469,35469,232.97,86.93,93.19,0.83
35470,35470,326.08,121.67,130.43,0.66
35471,35471,130.46,48.68,52.18,0.87
35472,35472,76.89,28.69,30.76,0.61
35473,35473,68.96,25.73,27.58,0.84
35474,35474,608.01,226.87,243.2,0.85
35475,35475,224.13,83.63,89.65,0.61
35476,35476,369.28,137.79,147.71,0.76
35477,35477,74.56,27.82,29.82,0.76
35478,35478,124.91,46.61,49.96,0.77
35479,35479,76.14,28.41,30.46,0.74
35480,35480,141.02,52.62,56.41,0.69
35481,35481,10.1,3.77,4.04,0.74
35482,35482,11.15,4.16,4.46,0.81
35483,35483,261.86,97.71,104.74,0.92
35484,35484,59.71,22.28,23.88,0.82
35485,35485,45.91,17.13,18.36,0.71
35486,35486,111.3,41.53,44.52,0.82
35487,35487,5.92,2.21,2.37,0.6
35488,35488,32.94,12.29,13.18,0.64
35489,35489,372.55,139.01,149.02,0.67
35490,35490,54.4,20.3,21.76,0.92
35491,35491,38.54,14.38,15.42,0.75
35492,35492,297.24,110.91,118.9,0.77
35493,35493,199.45,74.42,79.78,0.77
35494,35494,375.39,140.07,150.16,0.74
35495,35495,253.23,94.49,101.29,0.83
35496,35496,110.34,41.17,44.14,0.72
35497,35497,517.75,193.19,207.1,0.8
35498,35498,203.68,76.0,81.47,0.84
35499,35499,47.11,17.58,18.84,0.62
35500,35500,211.05,78.75,84.42,0.67
35501,35501,157.37,58.72,62.95,0.89
35502,35502,14.53,5.42,5.81,0.6
35503,35503,141.66,52.86,56.66,0.65
35504,35504,220.7,82.35,88.28,0.69
35505,35505,29.94,11.17,11.98,0.77
35506,35506,138.9,51.83,55.56,0.92
35507,35507,138.29,51.6,55.32,0.78
35508,35508,25.11,9.37,10.04,0.85
35509,35509,146.27,54.58,58.51,0.95
35510,35510,215.63,80.46,86.25,0.81
35511,35511,107.23,40.01,42.89,0.72
35512,35512,22.03,8.22,8.81,0.86
35513,35513,37.09,13.84,14.84,0.75
35514,35514,261.14,97.44,104.46,0.85
35515,35515,372.73,139.08,149.09,0.79
35516,35516,47.7,17.8,19.08,0.85
35517,35517,218.47,81.52,87.39,0.83
35518,35518,68.85,25.69,27.54,0.95
35519,35519,69.14,25.8,27.66,0.94
35520,35520,136.73,51.02,54.69,0.73
35521,35521,180.02,67.17,72.01,0.78
35522,35522,37.63,14.04,15.05,0.86
35523,35523,168.87,63.01,67.55,0.88
35524,35524,232.78,86.86,93.11,0.64
35525,35525,46.44,17.33,18.58,0.85
35526,35526,758.92,283.18,303.57,0.85
35527,35527,634.41,236.72,253.76,0.63
35528,35528,9.38,3.5,3.75,0.8
35529,35529,151.66,56.59,60.66,0.87
35530,35530,451.93,168.63,180.77,0.79
35531,35531,98.7,36.83,39.48,0.91
35532,35532,125.08,46.67,50.03,0.9
35533,35533,27.52,10.27,11.01,0.77
35534,35534,184.33,68.78,73.73,0.76
35535,35535,165.6,61.79,66.24,0.64
35536,35536,66.33,24.75,26.53,0.71
35537,35537,278.02,103.74,111.21,0.7
35538,35538,154.23,57.55,61.69,0.94
35539,35539,298.74,111.47,119.5,0.71
35540,35540,445.47,166.22,178.19,0.7
35541,35541,226.86,84.65,90.74,0.75
35542,35542,508.56,189.76,203.42,0.64
35543,35543,421.94,157.44,168.78,0.74
35544,35544,70.64,26.36,28.26,0.66
35545,35545,111.92,41.76,44.77,0.67
35546,35546,65.93,24.6,26.37,0.87
35547,35547,205.9,76.83,82.36,0.69
35548,35548,57.33,21.39,22.93,0.89
35549,35549,38.99,14.55,15.6,0.87
35550,35550,361.13,134.75,144.45,0.92
35551,35551,165.95,61.92,66.38,0.77
35552,35552,246.56,92.0,98.62,0.91
35553,35553,103.42,38.59,41.37,0.72
35554,35554,46.82,17.47,18.73,0.88
35555,35555,329.26,122.86,131.7,0.88
35556,35556,3.27,1.22,1.31,0.83
35557,35557,135.85,50.69,54.34,0.69
35558,35558,155.36,57.97,62.14,0.94
35559,35559,186.45,69.57,74.58,0.79
35560,35560,225.55,84.16,90.22,0.81
35561,35561,296.86,110.77,118.74,0.9
35562,35562,16.24,6.06,6.5,0.76
35563,35563,386.94,144.38,154.78,0.94
35564,35564,91.87,34.28,36.75,0.91
35565,35565,432.34,161.32,172.94,0.88
35566,35566,220.16,82.15,88.06,0.61
35567,35567,274.78,102.53,109.91,0.83
35568,35568,127.65,47.63,51.06,0.73
35569,35569,286.06,106.74,114.42,0.69
35570,35570,195.93,73.11,78.37,0.78
35571,35571,358.4,133.73,143.36,0.75
35572,35572,154.42,57.62,61.77,0.7
35573,35573,175.46,65.47,70.18,0.71
35574,35574,61.24,22.85,24.5,0.66
35575,35575,194.22,72.47,77.69,0.82
35576,35576,52.02,19.41,20.81,0.7
35577,35577,420.14,156.77,168.06,0.64
35578,35578,307.45,114.72,122.98,0.72
35579,35579,57.62,21.5,23.05,0.84
35580,35580,209.28,78.09,83.71,0.77
35581,35581,5.09,1.9,2.04,0.62
35582,35582,187.76,70.06,75.1,0.74
35583,35583,316.99,118.28,126.8,0.68
35584,35584,169.67,63.31,67.87,0.78
35585,35585,70.81,26.42,28.32,0.84
35586,35586,103.13,38.48,41.25,0.77
35587,35587,805.21,300.45,322.08,0.85
35588,35588,381.42,142.32,152.57,0.63
35589,35589,110.01,41.05,44.0,0.82
35590,35590,188.54,70.35,75.42,0.92
35591,35591,99.54,37.14,39.82,0.8
35592,35592,99.83,37.25,39.93,0.91
35593,35593,251.84,93.97,100.74,0.61
35594,35594,68.96,25.73,27.58,0.77
35595,35595,113.82,42.47,45.53,0.95
35596,35596,70.32,26.24,28.13,0.79
35597,35597,82.01,30.6,32.8,0.93
35598,35598,173.5,64.74,69.4,0.89
35599,35599,211.18,78.8,84.47,0.9
35600,35600,148.47,55.4,59.39,0.7
35601,35601,91.68,34.21,36.67,0.93
35602,35602,55.45,20.69,22.18,0.8
35603,35603,145.82,54.41,58.33,0.9
35604,35604,197.22,73.59,78.89,0.84
35605,35605,119.74,44.68,47.9,0.89
35606,35606,116.47,43.46,46.59,0.71
35607,35607,248.89,92.87,99.56,0.74
35608,35608,55.64,20.76,22.26,0.93
35609,35609,291.77,108.87,116.71,0.65
35610,35610,62.5,23.32,25.0,0.89
35611,35611,68.63,25.61,27.45,0.67
35612,35612,80.21,29.93,32.08,0.61
35613,35613,183.2,68.36,73.28,0.86
35614,35614,79.54,29.68,31.82,0.72
35615,35615,295.44,110.24,118.18,0.87
35616,35616,260.9,97.35,104.36,0.89
35617,35617,96.56,36.03,38.62,0.69
35618,35618,20.77,7.75,8.31,0.65
35619,35619,282.47,105.4,112.99,0.64
35620,35620,115.11,42.95,46.04,0.89
35621,35621,44.97,16.78,17.99,0.72
35622,35622,11.18,4.17,4.47,0.85
35623,35623,230.77,86.11,92.31,0.87
35624,35624,19.03,7.1,7.61,0.65
35625,35625,37.36,13.94,14.94,0.72
35626,35626,235.89,88.02,94.36,0.93
35627,35627,104.41,38.96,41.76,0.92
35628,35628,59.07,22.04,23.63,0.87
35629,35629,151.31,56.46,60.52,0.85
35630,35630,162.06,60.47,64.82,0.9
35631,35631,48.27,18.01,19.31,0.62
35632,35632,85.55,31.92,34.22,0.78
35633,35633,264.76,98.79,105.9,0.61
35634,35634,53.39,19.92,21.36,0.67
35635,35635,151.13,56.39,60.45,0.78
35636,35636,220.83,82.4,88.33,0.72
35637,35637,242.27,90.4,96.91,0.62
35638,35638,159.25,59.42,63.7,0.81
35639,35639,211.72,79.0,84.69,0.67
35640,35640,171.71,64.07,68.68,0.79
35641,35641,64.94,24.23,25.98,0.78
35642,35642,175.03,65.31,70.01,0.93
35643,35643,215.36,80.36,86.14,0.91
35644,35644,154.45,57.63,61.78,0.76
35645,35645,24.39,9.1,9.76,0.82
35646,35646,100.98,37.68,40.39,0.61
35647,35647,190.28,71.0,76.11,0.83
35648,35648,276.2,103.06,110.48,0.87
35649,35649,198.11,73.92,79.24,0.69
35650,35650,34.84,13.0,13.94,0.77
35651,35651,225.17,84.02,90.07,0.65
35652,35652,254.06,94.8,101.62,0.86
35653,35653,717.38,267.68,286.95,0.81
35654,35654,464.6,173.36,185.84,0.86
35655,35655,20.74,7.74,8.3,0.86
35656,35656,89.06,33.23,35.62,0.63
35657,35657,183.58,68.5,73.43,0.9
35658,35658,411.41,153.51,164.56,0.87
35659,35659,186.53,69.6,74.61,0.69
35660,35660,180.98,67.53,72.39,0.77
35661,35661,235.2,87.76,94.08,0.61
35662,35662,114.3,42.65,45.72,0.94
35663,35663,278.34,103.86,111.34,0.74
35664,35664,69.49,25.93,27.8,0.93
35665,35665,163.8,61.12,65.52,0.91
35666,35666,129.34,48.26,51.74,0.81
35667,35667,215.77,80.51,86.31,0.81
35668,35668,0.7,0.26,0.28,0.9
35669,35669,114.89,42.87,45.96,0.94
35670,35670,238.12,88.85,95.25,0.87
35671,35671,148.95,55.58,59.58,0.78
35672,35672,0.13,0.05,0.05,0.77
35673,35673,139.57,52.08,55.83,0.67
35674,35674,71.29,26.6,28.52,0.71
35675,35675,69.89,26.08,27.96,0.92
35676,35676,285.58,106.56,114.23,0.74
35677,35677,193.5,72.2,77.4,0.76
35678,35678,400.18,149.32,160.07,0.64
35679,35679,100.42,37.47,40.17,0.79
35680,35680,222.87,83.16,89.15,0.74
35681,35681,180.47,67.34,72.19,0.73
35682,35682,157.02,58.59,62.81,0.9
35683,35683,39.64,14.79,15.86,0.63
35684,35684,75.44,28.15,30.18,0.62
35685,35685,47.09,17.57,18.84,0.73
35686,35686,227.67,84.95,91.07,0.68
35687,35687,83.67,31.22,33.47,0.75
35688,35688,51.11,19.07,20.44,0.92
35689,35689,201.64,75.24,80.66,0.8
35690,35690,299.73,111.84,119.89,0.71
35691,35691,54.46,20.32,21.78,0.76
35692,35692,70.62,26.35,28.25,0.7
35693,35693,270.36,100.88,108.14,0.63
35694,35694,0.83,0.31,0.33,0.71
35695,35695,129.1,48.17,51.64,0.83
35696,35696,217.56,81.18,87.02,0.66
35697,35697,77.13,28.78,30.85,0.85
35698,35698,128.1,47.8,51.24,0.95
35699,35699,406.53,151.69,162.61,0.78
35700,35700,61.75,23.04,24.7,0.91
35701,35701,265.43,99.04,106.17,0.89
35702,35702,295.63,110.31,118.25,0.9
35703,35703,31.62,11.8,12.65,0.81
35704,35704,54.91,20.49,21.96,0.86
35705,35705,119.9,44.74,47.96,0.68
35706,35706,97.28,36.3,38.91,0.76
35707,35707,225.76,84.24,90.3,0.78
35708,35708,44.97,16.78,17.99,0.68
35709,35709,125.18,46.71,50.07,0.93
35710,35710,297.16,110.88,118.86,0.66
35711,35711,131.32,49.0,52.53,0.88
35712,35712,415.59,155.07,166.24,0.74
35713,35713,64.05,23.9,25.62,0.6
35714,35714,62.95,23.49,25.18,0.83
35715,35715,451.9,168.62,180.76,0.61
35716,35716,153.48,57.27,61.39,0.9
35717,35717,126.39,47.16,50.56,0.63
35718,35718,322.67,120.4,129.07,0.84
35719,35719,111.78,41.71,44.71,0.83
35720,35720,480.39,179.25,192.16,0.68
35721,35721,166.78,62.23,66.71,0.71
35722,35722,189.77,70.81,75.91,0.85
35723,35723,185.11,69.07,74.04,0.93
35724,35724,156.57,58.42,62.63,0.89
35725,35725,309.51,115.49,123.8,0.83
35726,35726,105.0,39.18,42.0,0.77
35727,35727,94.28,35.18,37.71,0.88
35728,35728,131.78,49.17,52.71,0.84
35729,35729,117.09,43.69,46.84,0.62
35730,35730,56.68,21.15,22.67,0.84
35731,35731,608.44,227.03,243.38,0.67
35732,35732,102.19,38.13,40.88,0.64
35733,35733,206.25,76.96,82.5,0.76
35734,35734,318.95,119.01,127.58,0.65
35735,35735,53.39,19.92,21.36,0.91
35736,35736,277.0,103.36,110.8,0.71
35737,35737,85.79,32.01,34.32,0.81
35738,35738,152.65,56.96,61.06,0.9
35739,35739,40.95,15.28,16.38,0.95
35740,35740,213.41,79.63,85.36,0.89
35741,35741,49.77,18.57,19.91,0.89
35742,35742,175.25,65.39,70.1,0.85
35743,35743,173.42,64.71,69.37,0.68
35744,35744,376.78,140.59,150.71,0.77
35745,35745,145.87,54.43,58.35,0.9
35746,35746,111.81,41.72,44.72,0.79
35747,35747,87.29,32.57,34.92,0.6
35748,35748,103.98,38.8,41.59,0.92
35749,35749,11.68,4.36,4.67,0.64
35750,35750,131.86,49.2,52.74,0.7
35751,35751,361.05,134.72,144.42,0.89
35752,35752,140.7,52.5,56.28,0.91
35753,35753,44.22,16.5,17.69,0.85
35754,35754,368.42,137.47,147.37,0.93
35755,35755,57.24,21.36,22.9,0.62
35756,35756,73.67,27.49,29.47,0.74
35757,35757,178.35,66.55,71.34,0.71
35758,35758,550.9,205.56,220.36,0.66
35759,35759,141.93,52.96,56.77,0.64
35760,35760,130.33,48.63,52.13,0.9
35761,35761,168.55,62.89,67.42,0.9
35762,35762,251.41,93.81,100.56,0.64
35763,35763,117.17,43.72,46.87,0.92
35764,35764,296.54,110.65,118.62,0.77
35765,35765,173.48,64.73,69.39,0.94
35766,35766,316.32,118.03,126.53,0.93
35767,35767,131.03,48.89,52.41,0.77
35768,35768,231.44,86.36,92.58,0.68
35769,35769,27.47,10.25,10.99,0.77
35770,35770,173.15,64.61,69.26,0.78
35771,35771,9.76,3.64,3.9,0.65
35772,35772,363.38,135.59,145.35,0.78
35773,35773,362.36,135.21,144.94,0.61
35774,35774,218.69,81.6,87.48,0.79
35775,35775,104.65,39.05,41.86,0.68
35776,35776,96.61,36.05,38.64,0.77
35777,35777,320.98,119.77,128.39,0.7
35778,35778,269.9,100.71,107.96,0.68
35779,35779,78.15,29.16,31.26,0.63
35780,35780,96.69,36.08,38.68,0.79
35781,35781,21.17,7.9,8.47,0.72
35782,35782,47.25,17.63,18.9,0.93
35783,35783,122.1,45.56,48.84,0.72
35784,35784,167.31,62.43,66.92,0.79
35785,35785,111.49,41.6,44.6,0.78
35786,35786,182.83,68.22,73.13,0.89
35787,35787,80.69,30.11,32.28,0.75
35788,35788,116.74,43.56,46.7,0.81
35789,35789,78.5,29.29,31.4,0.77
35790,35790,290.86,108.53,116.34,0.68
35791,35791,66.38,24.77,26.55,0.64
35792,35792,54.11,20.19,21.64,0.75
35793,35793,146.76,54.76,58.7,0.84
35794,35794,194.92,72.73,77.97,0.75
35795,35795,249.56,93.12,99.82,0.8
35796,35796,44.46,16.59,17.78,0.89
35797,35797,186.15,69.46,74.46,0.63
35798,35798,56.12,20.94,22.45,0.74
35799,35799,65.74,24.53,26.3,0.72
35800,35800,10.85,4.05,4.34,0.91
35801,35801,67.13,25.05,26.85,0.63
35802,35802,118.64,44.27,47.46,0.88
35803,35803,191.46,71.44,76.58,0.67
35804,35804,135.26,50.47,54.1,0.93
35805,35805,334.01,124.63,133.6,0.86
35806,35806,101.71,37.95,40.68,0.89
35807,35807,79.46,29.65,31.78,0.8
35808,35808,206.33,76.99,82.53,0.74
35809,35809,114.86,42.86,45.94,0.66
35810,35810,121.06,45.17,48.42,0.78
35811,35811,57.7,21.53,23.08,0.73
35812,35812,107.55,40.13,43.02,0.93
35813,35813,139.09,51.9,55.64,0.76
35814,35814,87.82,32.77,35.13,0.73
35815,35815,190.23,70.98,76.09,0.86
35816,35816,317.15,118.34,126.86,0.89
35817,35817,129.5,48.32,51.8,0.69
35818,35818,53.12,19.82,21.25,0.95
35819,35819,161.76,60.36,64.7,0.75
35820,35820,121.46,45.32,48.58,0.79
35821,35821,175.25,65.39,70.1,0.89
35822,35822,148.04,55.24,59.22,0.75
35823,35823,8.92,3.33,3.57,0.69
35824,35824,1.23,0.46,0.49,0.74
35825,35825,15.09,5.63,6.04,0.76
35826,35826,331.89,123.84,132.76,0.74
35827,35827,146.73,54.75,58.69,0.76
35828,35828,40.84,15.24,16.34,0.77
35829,35829,125.5,46.83,50.2,0.67
35830,35830,60.49,22.57,24.2,0.73
35831,35831,312.92,116.76,125.17,0.61
35832,35832,85.2,31.79,34.08,0.73
35833,35833,811.29,302.72,324.52,0.74
35834,35834,141.77,52.9,56.71,0.87
35835,35835,387.85,144.72,155.14,0.8
35836,35836,461.71,172.28,184.68,0.75
35837,35837,84.13,31.39,33.65,0.65
35838,35838,53.41,19.93,21.36,0.76
35839,35839,194.17,72.45,77.67,0.81
35840,35840,63.33,23.63,25.33,0.81
35841,35841,4.64,1.73,1.86,0.62
35842,35842,30.69,11.45,12.28,0.81
35843,35843,22.38,8.35,8.95,0.69
35844,35844,168.95,63.04,67.58,0.68
35845,35845,151.23,56.43,60.49,0.77
35846,35846,970.67,362.19,388.27,0.84
35847,35847,118.64,44.27,47.46,0.8
35848,35848,62.58,23.35,25.03,0.61
35849,35849,43.2,16.12,17.28,0.86
35850,35850,100.82,37.62,40.33,0.7
35851,35851,145.87,54.43,58.35,0.89
35852,35852,93.1,34.74,37.24,0.92
35853,35853,130.78,48.8,52.31,0.8
35854,35854,211.37,78.87,84.55,0.91
35855,35855,48.59,18.13,19.44,0.65
35856,35856,175.83,65.61,70.33,0.94
35857,35857,124.75,46.55,49.9,0.82
35858,35858,183.47,68.46,73.39,0.68
35859,35859,27.76,10.36,11.1,0.84
35860,35860,46.2,17.24,18.48,0.63
35861,35861,83.59,31.19,33.44,0.71
35862,35862,87.96,32.82,35.18,0.95
35863,35863,50.49,18.84,20.2,0.91
35864,35864,77.59,28.95,31.04,0.92
35865,35865,256.21,95.6,102.48,0.7
35866,35866,55.58,20.74,22.23,0.66
35867,35867,88.23,32.92,35.29,0.64
35868,35868,204.75,76.4,81.9,0.61
35869,35869,29.56,11.03,11.82,0.77
35870,35870,100.15,37.37,40.06,0.78
35871,35871,413.01,154.11,165.2,0.84
35872,35872,144.67,53.98,57.87,0.61
35873,35873,208.08,77.64,83.23,0.62
35874,35874,463.02,172.77,185.21,0.77
35875,35875,5.92,2.21,2.37,0.69
35876,35876,198.78,74.17,79.51,0.95
35877,35877,64.35,24.01,25.74,0.78
35878,35878,21.73,8.11,8.69,0.72
35879,35879,175.75,65.58,70.3,0.77
35880,35880,168.33,62.81,67.33,0.67
35881,35881,284.43,106.13,113.77,0.95
35882,35882,124.33,46.39,49.73,0.83
35883,35883,74.66,27.86,29.86,0.6
35884,35884,95.76,35.73,38.3,0.71
35885,35885,144.96,54.09,57.98,0.64
35886,35886,110.34,41.17,44.14,0.65
35887,35887,254.47,94.95,101.79,0.87
35888,35888,118.48,44.21,47.39,0.85
35889,35889,80.83,30.16,32.33,0.76
35890,35890,235.33,87.81,94.13,0.7
35891,35891,471.3,175.86,188.52,0.69
35892,35892,109.34,40.8,43.74,0.87
35893,35893,52.96,19.76,21.18,0.65
35894,35894,99.8,37.24,39.92,0.82
35895,35895,0.59,0.22,0.24,0.64
35896,35896,152.97,57.08,61.19,0.95
35897,35897,431.56,161.03,172.62,0.61
35898,35898,97.04,36.21,38.82,0.8
35899,35899,148.28,55.33,59.31,0.75
35900,35900,335.67,125.25,134.27,0.86
35901,35901,70.78,26.41,28.31,0.85
35902,35902,194.54,72.59,77.82,0.67
35903,35903,89.89,33.54,35.96,0.83
35904,35904,501.45,187.11,200.58,0.63
35905,35905,120.6,45.0,48.24,0.65
35906,35906,56.71,21.16,22.68,0.74
35907,35907,287.99,107.46,115.2,0.87
35908,35908,162.52,60.64,65.01,0.68
35909,35909,120.04,44.79,48.02,0.69
35910,35910,77.88,29.06,31.15,0.65
35911,35911,0.27,0.1,0.11,0.78
35912,35912,184.68,68.91,73.87,0.92
35913,35913,238.09,88.84,95.24,0.74
35914,35914,35.46,13.23,14.18,0.94
35915,35915,188.75,70.43,75.5,0.88
35916,35916,212.01,79.11,84.8,0.74
35917,35917,321.89,120.11,128.76,0.74
35918,35918,59.68,22.27,23.87,0.75
35919,35919,189.61,70.75,75.84,0.91
35920,35920,162.94,60.8,65.18,0.89
35921,35921,51.4,19.18,20.56,0.62
35922,35922,182.59,68.13,73.04,0.68
35923,35923,78.58,29.32,31.43,0.78
35924,35924,143.84,53.67,57.54,0.74
35925,35925,670.83,250.31,268.33,0.72
35926,35926,135.93,50.72,54.37,0.94
35927,35927,25.49,9.51,10.2,0.71
35928,35928,137.64,51.36,55.06,0.77
35929,35929,128.91,48.1,51.56,0.72
35930,35930,472.99,176.49,189.2,0.64
35931,35931,57.0,21.27,22.8,0.67
35932,35932,62.39,23.28,24.96,0.62
35933,35933,118.54,44.23,47.42,0.86
35934,35934,95.49,35.63,38.2,0.81
35935,35935,211.77,79.02,84.71,0.67
35936,35936,72.6,27.09,29.04,0.8
35937,35937,272.82,101.8,109.13,0.82
35938,35938,195.45,72.93,78.18,0.79
35939,35939,36.42,13.59,14.57,0.65
35940,35940,609.03,227.25,243.61,0.8
35941,35941,194.35,72.52,77.74,0.72
35942,35942,41.81,15.6,16.72,0.91
35943,35943,41.16,15.36,16.46,0.63
35944,35944,25.38,9.47,10.15,0.86
35945,35945,147.43,55.01,58.97,0.9
35946,35946,249.27,93.01,99.71,0.81
35947,35947,67.4,25.15,26.96,0.77
35948,35948,2.89,1.08,1.16,0.95
35949,35949,47.84,17.85,19.14,0.88
35950,35950,108.59,40.52,43.44,0.77
35951,35951,103.9,38.77,41.56,0.7
35952,35952,113.9,42.5,45.56,0.92
35953,35953,263.44,98.3,105.38,0.76
35954,35954,232.46,86.74,92.98,0.65
