port_operation_id,port_id,vessel_id,arrival_time,departure_time,waiting_hours,turnaround_hours,congestion_level,cargo_handled_tons
38556,4,VSL-9394,2025-06-14,2025-06-14,0.88,10.75,4,61.34
38557,2,VSL-4023,2024-08-14,2024-08-14,1.41,45.55,4,61.35
38558,12,VSL-5242,2025-03-23,2025-03-23,2.22,20.88,1,47.94
38559,5,VSL-2879,2025-04-21,2025-04-21,3.26,43.52,4,46.29
38560,4,VSL-7605,2026-02-13,2026-02-13,0.68,18.9,1,32.83
38561,4,VSL-4179,2025-08-07,2025-08-07,2.15,28.09,1,23.87
38562,5,VSL-6783,2024-04-23,2024-04-23,1.01,14.5,1,58.87
38563,8,VSL-8244,2025-02-01,2025-02-01,0.69,17.63,1,50.99
38564,4,VSL-7271,2025-10-13,2025-10-13,0.14,8.6,5,68.14
38565,12,VSL-7104,2024-06-15,2024-06-15,1.51,36.59,2,27.36
38566,10,VSL-5211,2025-10-05,2025-10-05,0.5,39.29,1,46.78
38567,1,VSL-2583,2026-03-23,2026-03-23,10.46,39.5,5,43.16
38568,5,VSL-7960,2024-05-05,2024-05-05,0.92,39.34,1,53.83
38569,12,VSL-9083,2025-09-20,2025-09-20,1.2,18.74,3,57.72
38570,11,VSL-1622,2024-05-10,2024-05-10,0.87,33.96,2,42.93
38571,4,VSL-6529,2025-11-19,2025-11-19,0.08,42.05,5,60.09
38572,8,VSL-1345,2024-04-06,2024-04-06,2.01,44.46,5,28.97
38573,6,VSL-6944,2024-09-26,2024-09-26,1.99,38.3,5,29.23
38574,6,VSL-4759,2024-04-19,2024-04-19,2.15,31.62,5,96.74
38575,1,VSL-5966,2026-03-04,2026-03-04,3.38,18.63,5,45.64
38576,5,VSL-4644,2025-01-18,2025-01-18,0.01,25.0,5,48.32
38577,8,VSL-4408,2024-12-17,2024-12-17,1.56,28.39,4,54.73
38578,4,VSL-6967,2024-11-08,2024-11-08,0.03,30.19,3,40.0
38579,10,VSL-5678,2025-09-09,2025-09-09,1.37,32.76,1,64.07
38580,2,VSL-7808,2025-03-02,2025-03-02,10.58,15.5,4,45.05
38581,12,VSL-2130,2026-02-15,2026-02-15,0.06,47.07,1,51.7
38582,1,VSL-4935,2024-10-27,2024-10-27,2.48,16.65,1,40.37
38583,11,VSL-2236,2025-10-04,2025-10-04,7.73,10.07,5,54.76
38584,11,VSL-7094,2025-02-02,2025-02-02,0.76,22.95,2,55.92
38585,12,VSL-3750,2025-03-27,2025-03-27,1.17,22.96,5,58.98
38586,7,VSL-1105,2024-07-26,2024-07-26,0.94,18.45,4,60.11
38587,1,VSL-6714,2025-04-12,2025-04-12,2.12,43.76,1,58.88
38588,8,VSL-9013,2026-01-08,2026-01-08,2.8,14.56,1,94.88
38589,1,VSL-4360,2024-08-09,2024-08-09,0.06,26.68,1,57.58
38590,1,VSL-1507,2024-10-28,2024-10-28,2.96,43.62,5,61.07
38591,3,VSL-4120,2024-10-02,2024-10-02,0.87,25.65,5,26.85
38592,8,VSL-4583,2026-02-27,2026-02-27,0.09,13.98,5,90.95
38593,5,VSL-8979,2025-02-21,2025-02-21,2.71,18.94,3,51.76
38594,4,VSL-7803,2024-11-10,2024-11-10,1.47,19.68,5,68.87
38595,9,VSL-3494,2025-05-29,2025-05-29,0.46,41.54,4,47.65
38596,5,VSL-7055,2024-02-10,2024-02-10,1.93,23.82,4,59.59
38597,1,VSL-5822,2025-07-05,2025-07-05,3.9,9.52,5,56.97
38598,5,VSL-1520,2024-05-06,2024-05-06,0.41,8.13,4,31.45
38599,10,VSL-7834,2025-06-10,2025-06-10,0.71,39.39,2,69.59
38600,4,VSL-1018,2024-11-23,2024-11-23,1.8,18.55,1,43.75
38601,1,VSL-1188,2024-12-17,2024-12-17,4.09,20.57,3,77.07
38602,3,VSL-7138,2025-07-30,2025-07-30,0.45,40.91,1,59.38
38603,9,VSL-9087,2024-08-24,2024-08-24,3.26,29.08,3,35.01
38604,7,VSL-8607,2025-12-01,2025-12-01,0.66,24.37,4,53.98
38605,9,VSL-7937,2026-03-05,2026-03-05,0.71,9.84,1,60.06
38606,11,VSL-9176,2025-04-01,2025-04-01,0.07,14.39,4,59.81
38607,6,VSL-2382,2025-11-16,2025-11-16,2.23,14.8,3,28.3
38608,10,VSL-3593,2024-11-11,2024-11-11,4.1,33.7,5,62.37
38609,6,VSL-3133,2024-10-06,2024-10-06,0.29,39.56,5,54.42
38610,6,VSL-5985,2024-06-01,2024-06-01,1.79,40.53,5,36.48
38611,7,VSL-5681,2025-05-23,2025-05-23,0.85,39.51,4,72.79
38612,5,VSL-8960,2025-05-16,2025-05-16,1.88,43.78,4,51.3
38613,7,VSL-9963,2024-01-26,2024-01-26,4.05,36.98,2,56.52
38614,3,VSL-7138,2026-01-04,2026-01-04,0.11,17.16,3,66.35
38615,8,VSL-7454,2025-08-05,2025-08-05,1.24,16.36,3,73.4
38616,5,VSL-2394,2025-05-23,2025-05-23,1.89,7.28,5,61.57
38617,11,VSL-6298,2025-12-31,2025-12-31,2.43,6.05,2,34.5
38618,7,VSL-6680,2026-01-28,2026-01-28,6.73,25.08,4,67.31
38619,8,VSL-2835,2026-03-14,2026-03-14,1.49,6.93,4,48.63
38620,3,VSL-4083,2025-04-24,2025-04-24,3.78,39.8,5,59.75
38621,1,VSL-8605,2024-06-21,2024-06-21,0.45,9.27,2,89.2
38622,1,VSL-5897,2025-06-08,2025-06-08,0.76,8.48,1,64.63
38623,1,VSL-6972,2025-09-30,2025-09-30,0.16,9.59,1,62.74
38624,1,VSL-8669,2025-10-15,2025-10-15,1.05,43.84,4,73.24
38625,11,VSL-8663,2025-11-19,2025-11-19,0.13,37.81,3,40.38
38626,2,VSL-4796,2024-03-17,2024-03-17,0.01,35.05,3,52.7
38627,5,VSL-9808,2024-11-12,2024-11-12,1.34,14.11,5,26.41
38628,12,VSL-5954,2025-04-21,2025-04-21,4.13,31.43,4,59.16
38629,6,VSL-5036,2024-09-12,2024-09-12,4.63,36.07,5,74.02
38630,2,VSL-3109,2025-05-13,2025-05-13,0.42,17.21,5,69.73
38631,12,VSL-7652,2025-12-17,2025-12-17,2.31,28.34,3,56.5
38632,6,VSL-3100,2025-08-30,2025-08-30,2.08,34.38,1,45.89
38633,5,VSL-8747,2024-09-16,2024-09-16,1.0,45.93,2,17.57
38634,8,VSL-3032,2024-11-22,2024-11-22,2.19,34.16,4,41.87
38635,10,VSL-3181,2024-01-04,2024-01-04,0.18,22.69,5,66.53
38636,10,VSL-8541,2025-05-17,2025-05-17,5.94,18.65,3,71.41
38637,5,VSL-9356,2024-12-28,2024-12-28,0.52,16.9,3,26.98
38638,5,VSL-1591,2025-10-22,2025-10-22,0.13,23.3,5,44.59
38639,9,VSL-8455,2024-11-16,2024-11-16,2.57,27.23,3,8.94
38640,3,VSL-6336,2025-08-02,2025-08-02,3.18,9.91,3,54.48
38641,1,VSL-7591,2024-06-30,2024-06-30,2.0,30.99,1,26.09
38642,7,VSL-2676,2026-02-25,2026-02-25,1.68,24.2,5,48.92
38643,12,VSL-4175,2025-09-24,2025-09-24,6.11,7.16,5,17.74
38644,9,VSL-5306,2025-09-15,2025-09-15,5.1,44.67,3,79.7
38645,10,VSL-9340,2024-10-15,2024-10-15,11.71,41.21,5,12.69
38646,6,VSL-8000,2025-01-20,2025-01-20,5.08,10.98,4,48.78
38647,11,VSL-2884,2024-06-17,2024-06-17,3.79,14.87,2,46.66
38648,3,VSL-8295,2024-03-25,2024-03-25,1.42,32.42,2,29.17
38649,11,VSL-8179,2025-10-06,2025-10-06,1.03,23.43,3,35.18
38650,4,VSL-7228,2024-05-16,2024-05-16,0.31,26.99,1,81.5
38651,11,VSL-6786,2025-03-19,2025-03-19,2.49,8.47,5,26.68
38652,1,VSL-1610,2025-05-16,2025-05-16,0.76,45.16,2,1.0
38653,9,VSL-1923,2024-05-03,2024-05-03,1.34,39.47,1,55.21
38654,4,VSL-6778,2025-10-08,2025-10-08,0.12,36.23,4,66.3
38655,12,VSL-3516,2026-03-25,2026-03-25,5.23,35.82,1,69.05
38656,4,VSL-5937,2026-01-31,2026-01-31,0.25,37.66,4,71.13
38657,6,VSL-2422,2024-04-19,2024-04-19,1.01,28.84,5,85.0
38658,10,VSL-8598,2025-02-08,2025-02-08,2.89,8.91,1,43.2
38659,4,VSL-7935,2025-11-11,2025-11-11,3.03,22.47,3,67.86
38660,11,VSL-4830,2025-03-05,2025-03-05,4.02,6.54,2,75.89
38661,1,VSL-4067,2025-12-20,2025-12-20,1.26,41.71,1,46.53
38662,6,VSL-4376,2025-06-22,2025-06-22,2.64,45.76,1,61.35
38663,3,VSL-9853,2025-05-15,2025-05-15,5.74,42.15,3,41.1
38664,11,VSL-3681,2025-06-07,2025-06-07,0.76,14.94,5,53.19
38665,10,VSL-3408,2025-10-06,2025-10-06,0.45,20.86,2,1.0
38666,5,VSL-4867,2025-02-23,2025-02-23,0.02,38.7,2,40.56
38667,3,VSL-2388,2025-04-14,2025-04-14,1.36,45.39,2,53.55
38668,5,VSL-4872,2024-08-31,2024-08-31,0.94,32.85,4,70.98
38669,9,VSL-3991,2024-04-23,2024-04-23,2.42,15.43,5,44.92
38670,2,VSL-8095,2024-11-03,2024-11-03,0.03,6.36,3,70.51
38671,7,VSL-7119,2024-10-22,2024-10-22,1.09,32.28,2,46.0
38672,7,VSL-2972,2025-03-08,2025-03-08,0.15,29.99,5,16.08
38673,8,VSL-1052,2024-11-15,2024-11-15,1.01,18.19,2,71.41
38674,9,VSL-8686,2024-10-28,2024-10-28,1.56,7.62,4,61.1
38675,4,VSL-4268,2024-05-15,2024-05-15,1.63,15.96,5,85.17
38676,10,VSL-6556,2025-05-21,2025-05-21,0.6,43.15,5,51.8
38677,11,VSL-2723,2024-01-11,2024-01-11,1.55,29.92,2,32.01
38678,4,VSL-3259,2024-07-08,2024-07-08,1.26,32.51,5,24.64
38679,5,VSL-7930,2025-04-24,2025-04-24,1.75,45.75,1,56.53
38680,9,VSL-7288,2025-02-17,2025-02-17,5.28,12.7,4,48.11
38681,10,VSL-7696,2025-06-06,2025-06-06,2.01,7.44,5,35.45
38682,4,VSL-9856,2025-01-15,2025-01-15,0.81,12.14,3,58.42
38683,11,VSL-4878,2024-06-20,2024-06-20,3.15,15.15,5,66.59
38684,4,VSL-9371,2025-04-22,2025-04-22,1.74,10.35,5,56.82
38685,4,VSL-2934,2024-06-21,2024-06-21,0.23,6.5,1,53.07
38686,8,VSL-8433,2025-06-22,2025-06-22,0.15,47.77,4,53.99
38687,12,VSL-8737,2025-03-01,2025-03-01,2.91,13.17,4,30.72
38688,5,VSL-3451,2024-02-05,2024-02-05,6.02,37.57,1,66.81
38689,5,VSL-8685,2025-03-17,2025-03-17,0.06,30.29,3,24.71
38690,5,VSL-5235,2024-04-06,2024-04-06,0.02,39.55,4,30.98
38691,7,VSL-7553,2025-06-22,2025-06-22,0.63,33.78,1,52.54
38692,4,VSL-4994,2024-08-03,2024-08-03,0.05,19.28,2,44.21
38693,10,VSL-4606,2025-04-28,2025-04-28,0.33,19.38,5,26.37
38694,10,VSL-6555,2025-06-29,2025-06-29,3.37,44.46,5,39.02
38695,3,VSL-8153,2024-08-14,2024-08-14,5.62,39.39,2,73.67
38696,1,VSL-2852,2024-06-29,2024-06-29,1.18,20.85,2,54.97
38697,2,VSL-7913,2024-09-12,2024-09-12,1.78,8.38,4,70.57
38698,11,VSL-4254,2025-06-11,2025-06-11,4.55,27.18,1,37.49
38699,12,VSL-3384,2024-04-22,2024-04-22,7.27,13.16,2,41.81
38700,2,VSL-4598,2024-08-15,2024-08-15,1.69,46.27,5,35.5
38701,12,VSL-3897,2024-02-05,2024-02-05,0.7,33.8,3,53.67
38702,3,VSL-4886,2024-03-13,2024-03-13,1.41,45.32,5,82.63
38703,5,VSL-3937,2024-04-01,2024-04-01,2.06,37.87,2,49.56
38704,3,VSL-9212,2024-08-04,2024-08-04,1.1,22.07,3,48.59
38705,3,VSL-9847,2025-12-17,2025-12-17,0.38,17.23,5,28.66
38706,1,VSL-9197,2024-02-23,2024-02-23,0.88,17.72,1,60.79
38707,4,VSL-9872,2025-11-04,2025-11-04,1.76,16.34,5,74.66
38708,9,VSL-5461,2024-01-21,2024-01-21,0.32,39.8,4,68.02
38709,6,VSL-1053,2024-12-17,2024-12-17,1.16,30.41,3,46.14
38710,7,VSL-1652,2024-08-20,2024-08-20,1.79,42.66,4,37.8
38711,5,VSL-1393,2025-07-06,2025-07-06,1.71,17.36,3,31.61
38712,2,VSL-2974,2026-03-27,2026-03-27,10.32,10.96,5,34.61
38713,11,VSL-1617,2024-10-01,2024-10-01,4.02,35.71,1,37.8
38714,2,VSL-3639,2025-04-25,2025-04-25,0.26,20.29,1,44.95
38715,4,VSL-2741,2025-03-15,2025-03-15,6.79,36.03,2,52.73
38716,10,VSL-8406,2024-05-18,2024-05-18,3.45,15.6,5,71.5
38717,11,VSL-9717,2024-05-05,2024-05-05,0.25,46.45,5,44.98
38718,5,VSL-3679,2024-03-14,2024-03-14,1.48,11.33,4,91.41
38719,5,VSL-9536,2025-12-05,2025-12-05,1.76,37.91,1,55.33
38720,2,VSL-7852,2024-04-06,2024-04-06,0.46,9.67,4,59.2
38721,4,VSL-5741,2025-11-10,2025-11-10,3.32,32.7,5,40.95
38722,2,VSL-9676,2025-01-10,2025-01-10,0.1,14.87,5,53.82
38723,3,VSL-2005,2025-03-11,2025-03-11,1.72,46.61,2,73.28
38724,2,VSL-6543,2026-01-04,2026-01-04,0.44,14.5,5,63.85
38725,3,VSL-8487,2024-03-27,2024-03-27,1.49,43.83,5,54.41
38726,7,VSL-2950,2025-04-23,2025-04-23,10.77,7.13,4,80.19
38727,9,VSL-2336,2024-11-22,2024-11-22,2.16,11.87,5,47.06
38728,3,VSL-3353,2024-05-15,2024-05-15,0.69,6.52,2,63.33
38729,3,VSL-9185,2025-03-05,2025-03-05,1.06,30.95,5,40.69
38730,3,VSL-9980,2026-01-10,2026-01-10,0.02,24.75,2,80.9
38731,1,VSL-2150,2024-10-12,2024-10-12,0.77,6.22,2,81.22
38732,5,VSL-5694,2025-10-18,2025-10-18,1.34,39.79,1,71.45
38733,8,VSL-3237,2025-11-18,2025-11-18,5.35,37.03,5,31.59
38734,1,VSL-1733,2025-11-24,2025-11-24,2.92,37.44,1,45.81
38735,1,VSL-8651,2024-06-26,2024-06-26,0.56,21.05,2,31.1
38736,8,VSL-3852,2025-06-26,2025-06-26,1.17,15.34,5,81.05
38737,5,VSL-2606,2025-10-30,2025-10-30,0.86,33.81,2,48.98
38738,2,VSL-2373,2025-12-23,2025-12-23,0.4,6.95,3,39.29
38739,7,VSL-6127,2026-02-25,2026-02-25,1.51,33.89,1,25.33
38740,7,VSL-2732,2026-02-19,2026-02-19,1.14,19.19,3,53.83
38741,7,VSL-9924,2024-12-29,2024-12-29,3.68,35.72,4,31.02
38742,6,VSL-7144,2025-12-31,2025-12-31,1.64,23.87,4,71.52
38743,12,VSL-7533,2025-07-13,2025-07-13,2.45,43.86,5,52.57
38744,4,VSL-7422,2026-01-24,2026-01-24,1.32,30.21,2,58.46
38745,8,VSL-5371,2025-08-01,2025-08-01,2.13,25.34,5,88.29
38746,6,VSL-6987,2024-07-19,2024-07-19,1.37,7.74,4,83.3
38747,7,VSL-2790,2025-02-12,2025-02-12,5.12,45.83,1,11.49
38748,4,VSL-4643,2025-10-04,2025-10-04,5.41,8.67,1,66.93
38749,8,VSL-4427,2026-01-04,2026-01-04,0.0,8.5,5,35.12
38750,2,VSL-2212,2026-01-30,2026-01-30,1.69,23.79,5,30.16
38751,9,VSL-7972,2026-02-25,2026-02-25,9.43,38.91,5,24.83
38752,4,VSL-8101,2025-11-07,2025-11-07,2.23,11.36,4,48.03
38753,3,VSL-8372,2026-01-21,2026-01-21,0.96,42.75,3,45.76
38754,9,VSL-1120,2025-04-02,2025-04-02,2.61,7.19,2,59.63
38755,2,VSL-9092,2025-02-26,2025-02-26,0.77,32.62,3,38.07
38756,1,VSL-9474,2025-06-18,2025-06-18,1.49,47.42,2,66.01
38757,9,VSL-2091,2025-03-29,2025-03-29,1.56,34.49,1,44.71
38758,3,VSL-9239,2025-07-02,2025-07-02,3.04,19.14,2,73.26
38759,11,VSL-2344,2024-04-25,2024-04-25,4.24,6.66,1,50.21
38760,3,VSL-6323,2025-09-18,2025-09-18,6.59,28.97,3,30.68
38761,4,VSL-2093,2024-04-04,2024-04-04,0.07,31.37,1,40.97
38762,8,VSL-8027,2025-11-22,2025-11-22,0.46,42.48,4,41.74
38763,2,VSL-4338,2025-01-25,2025-01-25,1.12,29.79,1,57.12
38764,2,VSL-6635,2025-10-27,2025-10-27,5.9,11.83,4,38.66
38765,4,VSL-6608,2024-05-08,2024-05-08,0.35,10.93,2,62.27
38766,5,VSL-9206,2025-10-11,2025-10-11,0.28,29.73,1,60.67
38767,2,VSL-7761,2025-12-21,2025-12-21,0.25,20.35,1,60.56
38768,8,VSL-2200,2024-08-24,2024-08-24,0.26,25.83,3,62.05
38769,8,VSL-7335,2025-07-10,2025-07-10,0.07,21.06,1,50.89
38770,3,VSL-4217,2026-01-28,2026-01-28,4.47,24.13,4,34.79
38771,9,VSL-3843,2024-01-30,2024-01-30,3.64,13.78,3,84.54
38772,6,VSL-1855,2025-09-30,2025-09-30,1.1,32.31,1,54.5
38773,11,VSL-8720,2026-01-20,2026-01-20,0.02,44.3,3,51.42
38774,5,VSL-7335,2024-10-25,2024-10-25,14.59,14.37,5,50.32
38775,5,VSL-1340,2024-07-19,2024-07-19,0.37,33.8,1,100.82
38776,5,VSL-8218,2025-02-09,2025-02-09,0.37,32.89,4,45.11
38777,5,VSL-7708,2025-02-19,2025-02-19,2.37,28.59,3,47.14
38778,9,VSL-2297,2025-12-23,2025-12-23,0.53,43.57,2,35.01
38779,2,VSL-6275,2024-03-18,2024-03-18,0.69,28.57,2,32.72
38780,3,VSL-4238,2024-05-01,2024-05-01,0.57,41.92,4,29.87
38781,12,VSL-6513,2024-02-11,2024-02-11,1.56,42.56,4,63.12
38782,6,VSL-3219,2024-02-26,2024-02-26,1.19,15.13,2,60.45
38783,10,VSL-8121,2026-01-09,2026-01-09,1.78,18.12,4,56.7
38784,9,VSL-4079,2025-08-15,2025-08-15,2.88,16.01,1,75.73
38785,1,VSL-7549,2024-09-15,2024-09-15,1.75,13.48,3,12.63
38786,6,VSL-6408,2025-07-26,2025-07-26,4.39,30.34,1,80.52
38787,2,VSL-6432,2024-10-06,2024-10-06,2.43,12.91,1,3.0
38788,2,VSL-9782,2024-11-16,2024-11-16,3.06,17.81,5,87.09
38789,3,VSL-6163,2025-07-24,2025-07-24,0.86,6.93,3,15.6
38790,10,VSL-8481,2024-01-11,2024-01-11,0.14,13.79,4,54.08
38791,6,VSL-1663,2024-04-30,2024-04-30,0.2,6.99,4,49.66
38792,7,VSL-6064,2024-11-02,2024-11-02,0.94,38.49,3,56.61
38793,11,VSL-8210,2025-10-26,2025-10-26,0.57,21.72,5,31.66
38794,11,VSL-2120,2024-04-11,2024-04-11,1.6,21.39,5,52.48
38795,5,VSL-4383,2025-05-04,2025-05-04,6.25,15.17,2,54.35
38796,4,VSL-3399,2025-03-05,2025-03-05,1.18,41.99,2,4.98
38797,3,VSL-3384,2024-07-06,2024-07-06,0.76,12.72,3,58.84
38798,2,VSL-1115,2025-07-16,2025-07-16,4.93,30.73,1,38.54
38799,7,VSL-2737,2024-10-19,2024-10-19,1.46,11.52,5,34.47
38800,4,VSL-6890,2024-08-25,2024-08-25,0.15,45.06,5,48.53
38801,4,VSL-5367,2024-12-02,2024-12-02,0.17,26.54,2,70.92
38802,12,VSL-8474,2025-06-05,2025-06-05,2.86,36.61,2,55.31
38803,12,VSL-6925,2025-04-07,2025-04-07,2.18,7.36,3,38.15
38804,10,VSL-6976,2025-02-26,2025-02-26,2.14,13.24,4,60.66
38805,12,VSL-1039,2024-10-01,2024-10-01,1.69,32.39,2,48.07
38806,3,VSL-3879,2024-12-15,2024-12-15,0.58,25.05,4,40.02
38807,2,VSL-3269,2025-07-14,2025-07-14,0.81,46.21,2,28.25
38808,10,VSL-4406,2025-12-03,2025-12-03,3.75,15.04,1,46.88
38809,10,VSL-7308,2024-10-26,2024-10-26,0.15,27.79,1,44.63
38810,2,VSL-1338,2025-03-17,2025-03-17,0.78,44.68,5,49.9
38811,10,VSL-2834,2024-11-14,2024-11-14,0.57,16.63,2,23.51
38812,9,VSL-5134,2025-11-23,2025-11-23,0.79,10.08,5,69.84
38813,10,VSL-9663,2024-05-26,2024-05-26,1.49,17.06,5,43.49
38814,10,VSL-1541,2024-09-02,2024-09-02,1.04,31.52,1,31.18
38815,7,VSL-8584,2025-07-04,2025-07-04,1.76,19.03,4,48.1
38816,3,VSL-5329,2024-07-02,2024-07-02,0.32,34.61,2,37.03
38817,2,VSL-6335,2025-12-29,2025-12-29,0.04,36.27,2,15.17
38818,4,VSL-6315,2024-12-03,2024-12-03,1.71,23.82,4,62.36
38819,9,VSL-3060,2026-02-12,2026-02-12,0.5,41.53,2,39.18
38820,7,VSL-2073,2024-05-20,2024-05-20,0.17,44.76,2,87.12
38821,4,VSL-3322,2025-04-20,2025-04-20,0.41,14.84,4,82.35
38822,9,VSL-4704,2024-10-22,2024-10-22,2.49,47.92,1,17.57
38823,4,VSL-5775,2024-02-03,2024-02-03,0.49,31.32,5,9.34
38824,10,VSL-1934,2026-02-11,2026-02-11,4.14,22.9,1,53.34
38825,3,VSL-6428,2025-07-28,2025-07-28,2.27,9.75,4,66.8
38826,10,VSL-8634,2025-11-20,2025-11-20,0.52,47.68,5,15.79
38827,12,VSL-8220,2025-04-29,2025-04-29,1.68,27.2,2,26.95
38828,8,VSL-6734,2025-07-25,2025-07-25,0.12,16.32,4,44.88
38829,3,VSL-6400,2026-02-14,2026-02-14,3.04,25.57,5,43.87
38830,9,VSL-2590,2024-07-27,2024-07-27,2.54,44.6,4,59.85
38831,6,VSL-3159,2024-04-01,2024-04-01,3.38,13.19,2,31.82
38832,9,VSL-6743,2024-07-14,2024-07-14,2.38,35.2,5,22.39
38833,7,VSL-5159,2025-09-03,2025-09-03,8.07,27.43,3,52.96
38834,5,VSL-4848,2025-01-04,2025-01-04,1.2,35.96,5,80.94
38835,6,VSL-7254,2025-02-16,2025-02-16,3.34,30.47,4,38.72
38836,12,VSL-8261,2025-02-04,2025-02-04,2.32,43.1,4,1.0
38837,12,VSL-7287,2025-05-31,2025-05-31,3.14,11.9,5,66.29
38838,7,VSL-6012,2024-03-10,2024-03-10,4.03,28.4,3,57.86
38839,2,VSL-4661,2025-03-04,2025-03-04,2.47,45.24,1,19.63
38840,10,VSL-2263,2026-03-26,2026-03-26,3.16,38.69,1,34.61
38841,12,VSL-4253,2024-05-07,2024-05-07,1.87,45.66,3,64.03
38842,1,VSL-3391,2026-01-21,2026-01-21,0.78,20.13,4,54.9
38843,1,VSL-3521,2024-12-26,2024-12-26,8.65,44.58,2,64.87
38844,8,VSL-9475,2025-07-26,2025-07-26,0.49,9.23,2,46.86
38845,1,VSL-1479,2025-07-21,2025-07-21,1.95,25.51,1,27.48
38846,7,VSL-2324,2024-01-26,2024-01-26,2.23,19.3,2,81.48
38847,6,VSL-1746,2024-05-13,2024-05-13,3.37,28.36,1,27.01
38848,8,VSL-7575,2024-01-23,2024-01-23,8.26,10.19,3,83.28
38849,11,VSL-4495,2024-02-02,2024-02-02,6.59,43.07,2,79.78
38850,3,VSL-9916,2025-12-10,2025-12-10,2.67,37.74,3,46.72
38851,5,VSL-7567,2025-01-27,2025-01-27,0.94,28.32,4,50.57
38852,12,VSL-7470,2025-12-13,2025-12-13,1.11,40.04,5,59.49
38853,1,VSL-9170,2024-06-07,2024-06-07,1.66,33.85,2,81.94
38854,3,VSL-2249,2024-09-22,2024-09-22,1.21,20.46,5,55.58
38855,4,VSL-8907,2025-11-13,2025-11-13,1.03,21.64,5,58.23
38856,3,VSL-5149,2024-11-23,2024-11-23,0.06,35.67,4,54.12
38857,9,VSL-6320,2026-04-01,2026-04-01,3.06,31.33,5,54.5
38858,4,VSL-9876,2024-01-03,2024-01-03,0.55,35.43,4,55.69
38859,1,VSL-2011,2024-12-25,2024-12-25,0.2,44.88,3,40.11
38860,2,VSL-7369,2025-09-04,2025-09-04,2.11,36.42,3,57.21
38861,1,VSL-1023,2024-07-19,2024-07-19,1.48,32.62,1,83.13
38862,6,VSL-5052,2024-04-29,2024-04-29,1.9,13.28,2,25.8
38863,9,VSL-4282,2024-02-22,2024-02-22,1.66,26.97,3,67.37
38864,6,VSL-2200,2024-09-25,2024-09-25,0.13,27.78,3,73.12
38865,12,VSL-3698,2025-02-10,2025-02-10,7.24,37.96,1,99.91
38866,5,VSL-3160,2024-09-20,2024-09-20,0.49,31.61,1,12.81
38867,9,VSL-2915,2024-10-12,2024-10-12,0.51,41.56,2,98.0
38868,5,VSL-1023,2024-03-17,2024-03-17,2.99,47.57,5,43.17
38869,12,VSL-3693,2024-05-13,2024-05-13,0.61,29.07,5,19.32
38870,11,VSL-9974,2024-09-27,2024-09-27,3.93,36.83,5,51.01
38871,4,VSL-5572,2024-05-09,2024-05-09,0.19,9.51,3,34.36
38872,11,VSL-8843,2024-09-13,2024-09-13,0.43,40.59,3,59.14
38873,12,VSL-8738,2025-04-22,2025-04-22,0.32,15.83,4,38.66
38874,7,VSL-2434,2025-01-23,2025-01-23,2.78,30.7,4,42.79
38875,12,VSL-8062,2025-08-15,2025-08-15,3.4,25.62,2,37.21
38876,11,VSL-7916,2024-07-14,2024-07-14,3.12,21.24,5,40.36
38877,2,VSL-8846,2024-03-07,2024-03-07,0.54,34.42,4,42.77
38878,3,VSL-8294,2025-10-30,2025-10-30,1.09,45.78,1,67.32
38879,2,VSL-9970,2025-12-17,2025-12-17,2.32,38.58,5,67.72
38880,3,VSL-9499,2025-07-01,2025-07-01,0.09,24.69,2,73.33
38881,8,VSL-4579,2025-08-02,2025-08-02,3.15,46.81,4,40.32
38882,11,VSL-2180,2025-08-24,2025-08-24,4.22,13.81,5,56.66
38883,2,VSL-8951,2025-04-05,2025-04-05,4.8,39.15,2,22.85
38884,3,VSL-7224,2024-01-10,2024-01-10,2.96,41.11,3,57.49
38885,5,VSL-3632,2024-03-15,2024-03-15,0.37,23.39,2,60.58
38886,8,VSL-5398,2024-10-09,2024-10-09,0.1,8.02,4,76.21
38887,3,VSL-3489,2024-10-02,2024-10-02,3.91,37.39,2,71.75
38888,3,VSL-6235,2025-07-10,2025-07-10,0.9,27.28,1,43.73
38889,11,VSL-9302,2025-03-18,2025-03-18,0.54,25.29,1,54.4
38890,9,VSL-4053,2025-10-20,2025-10-20,0.52,30.11,3,42.34
38891,2,VSL-2549,2025-10-08,2025-10-08,3.5,42.58,4,53.47
38892,12,VSL-1446,2025-12-30,2025-12-30,1.31,43.28,5,39.33
38893,9,VSL-9595,2025-01-06,2025-01-06,2.8,44.3,1,51.82
38894,4,VSL-1883,2024-07-19,2024-07-19,4.26,27.07,5,71.82
38895,11,VSL-6155,2026-01-15,2026-01-15,0.93,40.48,1,106.03
38896,8,VSL-4773,2024-02-16,2024-02-16,2.78,13.27,2,34.85
38897,12,VSL-1279,2025-08-20,2025-08-20,0.04,32.49,3,86.18
38898,9,VSL-6487,2026-01-20,2026-01-20,5.95,15.41,1,53.66
38899,3,VSL-5335,2024-08-22,2024-08-22,2.0,19.76,1,49.39
38900,10,VSL-4360,2024-12-21,2024-12-21,1.18,14.58,4,86.37
38901,5,VSL-9820,2025-12-28,2025-12-28,0.57,21.09,4,62.09
38902,5,VSL-4013,2024-03-30,2024-03-30,1.34,30.9,5,2.38
38903,11,VSL-6466,2025-09-03,2025-09-03,2.74,26.89,4,31.63
