shipment_id,vessel_id,origin_port_id,destination_port_id,corridor_id,cargo_type_id,shipment_date,arrival_date,cargo_weight_tons,distance_km,revenue_eur,fuel_consumption_l,delay_hours,on_time_flag
40244,VSL-1795,11,7,5,3,2025-10-27,2025-11-05,105.84,1450.77,5582.15,255.91,1.93,0
40245,VSL-6758,4,7,1,2,2024-06-14,2024-06-15,37.03,466.43,1944.79,32.51,0.0,1
40246,VSL-1051,7,6,1,2,2024-06-14,2024-06-16,60.15,749.76,3157.45,65.58,0.0,1
40247,VSL-1092,7,4,1,2,2025-11-29,2025-11-30,97.08,1371.57,5128.31,146.84,0.0,1
40248,VSL-2490,6,4,1,5,2025-05-03,2025-05-06,72.92,822.31,3810.46,119.78,0.0,1
40249,VSL-7943,9,10,1,3,2025-04-08,2025-04-09,52.81,707.53,2782.01,50.94,0.0,1
40250,VSL-9345,11,8,5,1,2025-03-05,2025-03-10,37.25,399.5,1942.4,15.11,0.0,1
40251,VSL-1253,12,1,3,2,2025-11-27,2025-11-29,39.54,534.36,2083.87,41.25,0.0,1
40252,VSL-2072,8,1,1,4,2024-04-16,2024-04-18,19.82,369.41,1064.88,8.64,0.46,1
40253,VSL-2876,6,12,5,3,2025-12-13,2025-12-15,75.35,980.34,3963.57,128.4,0.0,1
40254,VSL-8136,4,3,5,5,2024-07-13,2024-07-18,40.94,777.7,2202.54,49.25,0.0,1
40255,VSL-6658,1,6,1,5,2024-06-08,2024-06-09,32.05,472.24,1696.95,27.86,0.0,1
40256,VSL-7356,7,5,5,3,2025-04-09,2025-04-27,51.68,775.44,2739.09,54.55,0.0,1
40257,VSL-9612,6,11,5,3,2024-11-07,2024-11-10,55.62,963.85,2973.77,100.99,0.0,1
40258,VSL-4314,5,2,4,5,2024-11-24,2024-11-25,46.12,864.71,2478.94,59.22,0.0,1
40259,VSL-2430,2,11,4,1,2026-01-01,2026-01-02,47.39,485.11,2466.52,24.69,0.0,1
40260,VSL-9184,7,10,1,1,2026-01-05,2026-01-06,12.12,175.6,641.12,3.5,0.0,1
40261,VSL-5865,12,2,4,3,2024-03-14,2024-03-17,61.45,1205.79,3313.66,101.1,0.0,1
40262,VSL-1815,4,10,1,5,2024-11-25,2024-11-26,62.99,828.18,3315.14,64.26,0.0,1
40263,VSL-4893,9,5,5,4,2024-10-28,2024-10-29,31.44,327.37,1637.47,13.09,0.0,1
40264,VSL-1904,7,12,5,1,2024-10-31,2024-11-05,39.47,665.0,2106.5,52.26,0.0,1
40265,VSL-2534,12,4,5,5,2024-12-15,2024-12-16,38.08,739.0,2051.8,55.2,0.0,1
40266,VSL-8946,6,12,5,5,2025-03-16,2025-03-17,67.73,987.71,3584.04,112.7,10.22,0
40267,VSL-6560,4,6,1,1,2024-10-24,2024-10-28,29.36,427.98,1553.6,14.33,0.0,1
40268,VSL-7799,1,2,3,5,2025-08-29,2025-08-30,53.08,775.96,2809.19,50.51,0.0,1
40269,VSL-3443,6,7,1,1,2024-06-23,2024-06-24,45.09,543.86,2363.27,37.82,0.0,1
40270,VSL-1450,8,11,5,4,2024-05-18,2024-05-20,57.52,845.81,3045.16,91.45,0.0,1
40271,VSL-4312,2,3,4,3,2025-11-04,2025-11-12,79.05,1346.44,4221.79,139.37,0.0,1
40272,VSL-1358,1,12,3,4,2024-09-11,2024-09-16,79.06,1343.97,4221.79,199.76,0.0,1
40273,VSL-4443,8,3,5,4,2025-03-13,2025-03-16,28.87,469.62,1537.42,26.76,0.0,1
40274,VSL-4173,8,1,1,2,2026-01-18,2026-01-20,49.2,676.44,2595.29,50.19,0.0,1
40275,VSL-2991,12,10,5,2,2025-07-19,2025-07-20,41.54,681.28,2213.26,36.25,0.0,1
40276,VSL-2840,3,8,5,3,2024-08-28,2024-08-29,49.86,947.98,2682.6,50.53,0.0,1
40277,VSL-5355,10,9,1,1,2025-11-03,2025-11-04,58.88,875.98,3119.2,94.98,0.0,1
40278,VSL-3500,3,2,4,5,2025-06-25,2025-07-06,33.86,631.92,1819.38,41.45,4.16,0
40279,VSL-2857,6,7,1,3,2024-12-02,2024-12-03,23.48,370.28,1248.06,14.19,0.0,1
40280,VSL-5227,7,5,5,4,2026-02-02,2026-02-03,37.67,408.07,1965.11,28.14,0.0,1
40281,VSL-6158,7,2,4,3,2024-11-20,2024-11-27,26.63,336.2,1398.74,13.38,0.0,1
40282,VSL-8112,8,11,5,2,2025-02-11,2025-02-15,52.81,640.12,2768.52,64.46,0.0,1
40283,VSL-8562,11,1,3,2,2025-06-21,2025-06-22,59.03,678.27,3087.15,79.0,0.0,1
40284,VSL-2037,11,10,5,1,2024-03-07,2024-03-08,23.91,361.8,1267.86,8.71,0.0,1
40285,VSL-2212,3,4,5,2,2025-05-19,2025-05-25,25.51,337.22,1342.94,8.83,0.0,1
40286,VSL-3012,1,5,3,2,2025-03-17,2025-03-18,57.46,743.45,3021.69,74.35,0.0,1
40287,VSL-9343,9,3,5,4,2026-02-04,2026-02-07,17.04,320.88,916.18,8.1,0.0,1
40288,VSL-5924,2,10,4,2,2025-09-03,2025-09-04,68.46,708.21,3564.64,68.77,5.48,0
40289,VSL-4215,1,4,1,3,2024-08-09,2024-08-11,51.78,580.55,2705.11,34.54,3.03,0
40290,VSL-2673,4,3,5,2,2024-07-21,2024-07-26,34.45,562.81,1835.06,23.68,0.0,1
40291,VSL-2870,8,11,5,1,2026-03-20,2026-03-21,57.15,1125.79,3082.66,77.81,0.0,1
40292,VSL-1600,8,10,1,5,2025-09-29,2025-09-30,44.83,519.36,2345.37,39.1,0.0,1
40293,VSL-5274,4,8,1,2,2025-08-20,2025-08-21,26.44,345.12,1391.02,12.58,5.18,0
40294,VSL-8189,3,5,5,5,2024-11-24,2024-11-27,58.13,728.71,3052.24,67.72,1.31,0
40295,VSL-3180,11,1,3,2,2024-08-21,2024-08-22,82.37,1100.83,4338.67,172.04,0.0,1
40296,VSL-5053,9,7,1,5,2025-07-05,2025-07-10,34.03,570.15,1815.53,31.11,0.0,1
40297,VSL-6288,6,7,1,4,2024-07-14,2024-07-15,16.63,197.12,870.92,6.05,2.69,0
40298,VSL-5961,12,6,5,5,2024-04-05,2024-04-07,55.03,705.58,2892.62,71.85,0.0,1
40299,VSL-9611,12,8,5,2,2025-11-30,2025-12-03,28.99,368.91,1523.28,16.97,0.0,1
40300,VSL-2415,1,5,3,4,2025-12-09,2025-12-10,91.32,1125.12,4791.02,160.61,0.0,1
40301,VSL-9406,10,9,1,1,2024-10-29,2024-10-30,45.39,728.44,2415.19,57.03,0.0,1
40302,VSL-5364,11,2,4,1,2025-12-31,2026-01-01,63.96,693.52,3336.7,47.28,0.0,1
40303,VSL-4910,2,3,4,5,2025-11-22,2025-11-23,48.06,672.69,2537.54,55.47,0.0,1
40304,VSL-3374,3,6,5,5,2024-09-01,2024-09-02,59.71,875.74,3160.65,67.8,0.0,1
40305,VSL-6834,6,12,5,1,2024-06-25,2024-06-30,47.49,824.91,2539.48,68.08,0.0,1
40306,VSL-5867,9,12,5,4,2024-09-14,2024-09-15,79.15,1487.08,4254.92,213.48,0.0,1
40307,VSL-2619,3,10,5,1,2025-01-14,2025-01-24,70.98,1066.98,3762.4,106.41,0.0,1
40308,VSL-1939,4,5,5,2,2024-12-27,2024-12-31,44.69,760.24,2386.55,55.56,0.57,0
40309,VSL-1151,12,10,5,5,2024-08-02,2024-08-03,35.59,625.85,1904.67,24.72,0.73,0
40310,VSL-4885,12,2,4,4,2025-10-16,2025-10-17,53.56,1059.65,2889.93,95.27,0.0,1
40311,VSL-8919,10,4,1,5,2025-09-16,2025-09-18,39.43,786.43,2128.79,58.65,0.0,1
40312,VSL-9611,11,8,5,5,2024-05-16,2024-05-17,22.47,371.34,1197.77,14.47,0.0,1
40313,VSL-4738,7,4,1,4,2024-12-25,2024-12-26,47.15,705.03,2498.51,38.59,0.0,1
40314,VSL-5394,5,2,4,4,2024-12-31,2025-01-05,38.7,467.11,2028.42,24.2,0.0,1
40315,VSL-9128,6,12,5,4,2024-11-03,2024-11-07,75.57,848.82,3948.26,116.76,0.0,1
40316,VSL-6998,12,1,3,4,2025-03-07,2025-03-18,35.19,532.15,1865.93,30.99,0.0,1
40317,VSL-4166,9,11,5,5,2024-09-29,2024-09-30,54.24,688.99,2849.8,52.12,0.0,1
40318,VSL-1339,9,1,1,1,2024-12-13,2024-12-14,44.45,580.67,2338.63,39.98,0.0,1
40319,VSL-5870,12,11,2,1,2025-09-10,2025-09-11,57.46,1057.38,3084.48,64.71,0.0,1
40320,VSL-6431,10,5,5,5,2025-09-28,2025-09-29,55.0,714.13,2892.83,54.35,0.0,1
40321,VSL-3737,4,5,5,4,2026-01-22,2026-01-23,21.75,419.48,1171.4,11.14,0.0,1
40322,VSL-3385,12,8,5,1,2025-07-16,2025-07-18,60.34,652.52,3147.5,49.23,0.0,1
40323,VSL-9689,10,3,5,3,2026-03-02,2026-03-03,21.96,288.18,1155.64,12.19,0.0,1
40324,VSL-6773,3,5,5,5,2024-05-10,2024-05-11,64.32,675.05,3351.01,53.21,0.0,1
40325,VSL-1192,1,5,3,2,2024-06-12,2024-06-16,11.17,168.44,592.19,2.01,0.0,1
40326,VSL-8666,10,4,1,3,2025-07-06,2025-07-08,58.26,782.38,3069.48,57.16,0.0,1
40327,VSL-3013,7,9,1,5,2025-09-04,2025-09-05,22.83,397.22,1220.94,12.44,0.0,1
40328,VSL-7358,5,10,5,2,2024-04-11,2024-04-12,20.53,368.9,1100.28,13.63,0.0,1
40329,VSL-3003,8,7,1,3,2024-07-11,2024-07-12,45.19,739.99,2407.5,61.17,0.0,1
40330,VSL-6420,5,3,5,2,2024-06-21,2024-06-22,14.49,145.64,753.63,2.77,0.0,1
40331,VSL-8088,12,6,5,1,2024-12-06,2024-12-08,90.44,1093.31,4740.66,105.5,0.0,1
40332,VSL-5353,6,3,5,4,2024-12-03,2024-12-05,52.45,897.11,2801.92,72.43,0.0,1
40333,VSL-3289,10,8,1,5,2024-10-02,2024-10-13,14.01,223.13,745.13,6.12,0.0,1
40334,VSL-7207,11,5,2,2,2024-01-02,2024-01-04,54.2,676.41,2845.28,40.35,3.14,0
40335,VSL-6433,9,10,1,5,2026-01-02,2026-01-03,74.87,1285.38,4000.58,103.43,6.76,0
40336,VSL-2600,9,12,5,4,2024-01-31,2024-02-03,42.1,605.11,2226.02,33.24,0.0,1
40337,VSL-9568,1,7,1,4,2024-08-20,2024-08-23,30.19,567.16,1622.93,17.18,0.83,0
40338,VSL-3392,2,11,4,3,2024-03-18,2024-03-20,9.5,154.97,505.99,2.33,0.0,1
40339,VSL-3844,7,8,1,1,2024-01-19,2024-01-20,46.76,680.16,2474.03,45.63,0.0,1
40340,VSL-4570,4,3,5,1,2025-03-16,2025-03-17,65.94,1092.29,3515.46,97.18,0.0,1
40341,VSL-2625,3,1,3,4,2024-09-01,2024-09-02,69.99,1371.49,3773.8,134.89,0.0,1
40342,VSL-2781,6,8,1,5,2024-03-23,2024-03-27,81.6,1626.64,4405.33,223.47,0.0,1
40343,VSL-7027,2,4,4,4,2025-04-27,2025-05-01,41.04,756.53,2203.31,55.43,0.0,1
40344,VSL-5997,1,5,3,2,2025-10-14,2025-10-15,46.44,857.67,2493.53,63.87,4.35,0
40345,VSL-5500,2,1,3,4,2024-10-17,2024-10-18,42.46,626.98,2248.4,35.79,3.83,0
40346,VSL-4277,8,1,1,3,2024-07-14,2024-07-19,59.85,1014.62,3195.42,85.22,0.0,1
40347,VSL-7052,9,12,5,2,2024-02-18,2024-02-19,42.73,590.08,2254.52,34.24,9.81,0
40348,VSL-2919,11,7,5,1,2024-12-07,2024-12-10,67.25,681.95,3498.89,50.83,0.0,1
40349,VSL-4556,7,2,4,5,2024-05-05,2024-05-08,31.15,332.12,1623.92,10.57,0.0,1
40350,VSL-9177,9,12,5,2,2025-01-18,2025-01-22,46.68,757.74,2485.55,70.55,0.0,1
40351,VSL-1135,3,6,5,5,2025-06-10,2025-06-16,50.23,518.68,2615.24,34.72,2.59,0
40352,VSL-7311,6,11,5,2,2026-01-03,2026-01-05,65.59,795.04,3438.51,93.81,0.0,1
40353,VSL-8869,8,6,1,5,2024-09-21,2024-09-22,66.64,855.5,3503.1,59.36,0.0,1
40354,VSL-4862,1,10,1,2,2024-09-01,2024-09-06,4.31,76.29,230.76,0.65,9.6,0
40355,VSL-7380,10,7,1,4,2024-09-11,2024-09-12,45.21,507.08,2361.92,33.55,0.0,1
40356,VSL-2925,1,9,1,2,2025-11-18,2025-11-20,44.44,645.19,2351.04,29.2,0.0,1
40357,VSL-9853,11,5,2,4,2026-01-11,2026-01-12,79.63,1247.18,4230.94,181.78,0.0,1
40358,VSL-6999,11,10,5,3,2024-11-19,2024-11-24,64.8,1023.84,3444.77,81.08,0.0,1
40359,VSL-6318,2,10,4,2,2024-01-25,2024-01-31,36.42,587.84,1938.57,29.12,0.0,1
40360,VSL-9841,4,6,1,1,2026-03-11,2026-03-12,29.37,527.21,1573.94,17.28,0.0,1
40361,VSL-5318,3,10,5,3,2024-09-10,2024-09-13,40.46,673.78,2157.76,48.5,0.0,1
40362,VSL-1603,4,8,1,5,2024-03-28,2024-03-29,30.63,596.99,1650.9,29.25,0.0,1
40363,VSL-4344,11,2,4,3,2024-11-02,2024-11-04,97.77,1558.53,5200.21,182.64,0.0,1
40364,VSL-8145,8,9,1,2,2025-12-22,2025-12-24,32.76,620.91,1762.18,39.4,0.0,1
40365,VSL-9758,7,3,5,1,2024-11-14,2024-11-15,34.57,637.33,1855.97,26.84,0.0,1
40366,VSL-4628,2,1,3,3,2025-05-04,2025-05-05,52.45,626.79,2747.86,63.63,0.0,1
40367,VSL-4167,10,6,1,5,2024-07-29,2024-08-01,23.24,331.79,1228.36,9.94,0.0,1
40368,VSL-9222,10,6,1,5,2024-04-05,2024-04-07,35.45,596.52,1891.8,27.77,0.0,1
40369,VSL-5131,3,1,3,3,2024-10-01,2024-10-02,61.58,906.89,3260.38,87.75,0.0,1
40370,VSL-2897,1,12,3,2,2025-04-30,2025-05-01,50.84,872.88,2716.58,64.04,0.0,1
40371,VSL-9149,7,8,1,3,2025-05-07,2025-05-09,51.52,645.32,2705.06,62.67,0.0,1
40372,VSL-3597,2,12,4,2,2025-08-04,2025-08-05,45.14,679.02,2392.8,40.07,0.0,1
40373,VSL-1614,5,4,5,4,2024-12-30,2025-01-03,36.88,409.07,1925.81,25.75,0.0,1
40374,VSL-2697,6,4,1,2,2024-05-03,2024-05-05,19.46,285.92,1030.18,10.07,0.0,1
40375,VSL-9131,6,10,1,4,2025-04-20,2025-04-22,33.48,559.58,1785.92,31.87,0.0,1
40376,VSL-9128,9,8,1,1,2025-08-24,2025-08-27,40.34,609.41,2138.88,48.12,0.0,1
40377,VSL-5720,4,11,5,1,2025-08-02,2025-08-03,51.15,625.58,2682.62,51.39,0.0,1
40378,VSL-8133,8,4,1,3,2025-04-08,2025-04-09,36.25,491.68,1910.84,34.3,3.59,0
40379,VSL-6974,10,9,1,2,2024-10-21,2024-10-22,83.41,1610.37,4492.57,151.04,0.71,0
40380,VSL-4763,1,9,1,4,2024-10-10,2024-10-12,46.32,755.81,2467.16,68.06,0.0,1
40381,VSL-1536,9,11,5,1,2025-09-17,2025-09-18,29.71,365.96,1558.69,16.95,0.0,1
40382,VSL-6058,11,4,5,3,2025-07-06,2025-07-10,21.8,375.8,1165.16,13.6,1.28,0
40383,VSL-7822,6,3,5,2,2025-04-07,2025-04-08,57.65,1142.46,3110.99,102.74,3.53,0
40384,VSL-6696,3,10,5,1,2024-02-18,2024-02-19,61.63,853.88,3252.28,102.43,0.0,1
40385,VSL-1883,7,10,1,2,2024-04-20,2024-04-24,12.15,226.73,652.85,3.25,0.0,1
40386,VSL-3410,9,1,1,5,2024-04-28,2024-04-29,63.96,1181.52,3434.3,86.97,0.0,1
40387,VSL-7206,3,8,5,1,2025-10-24,2025-10-25,52.98,548.45,2758.69,40.52,0.0,1
40388,VSL-7395,7,1,1,1,2025-03-16,2025-03-19,59.32,691.76,3104.35,77.97,0.0,1
40389,VSL-3082,11,4,5,1,2025-04-16,2025-04-17,48.69,820.11,2598.52,60.04,0.0,1
40390,VSL-4254,11,8,5,3,2025-04-21,2025-04-22,56.72,900.92,3016.18,61.61,0.0,1
40391,VSL-4958,9,8,1,3,2025-02-11,2025-02-15,26.13,427.85,1392.07,13.89,0.0,1
40392,VSL-7251,9,4,1,4,2026-01-04,2026-01-05,50.88,961.51,2736.3,93.55,0.0,1
40393,VSL-1791,2,4,4,2,2025-02-07,2025-02-21,40.11,669.45,2139.39,32.21,0.0,1
40394,VSL-5243,8,1,1,5,2025-04-10,2025-04-11,92.6,1415.92,4913.18,205.32,0.0,1
40395,VSL-3152,11,8,5,1,2024-08-27,2024-08-28,24.06,261.29,1255.26,7.5,0.0,1
40396,VSL-4319,8,7,1,3,2024-10-22,2024-11-04,78.77,927.95,4124.09,82.03,0.0,1
40397,VSL-4770,12,9,5,1,2024-12-19,2024-12-20,38.89,734.16,2091.33,44.88,7.98,0
40398,VSL-3322,6,2,4,4,2024-04-17,2024-04-21,20.79,268.49,1093.2,7.38,0.0,1
40399,VSL-7750,5,12,2,5,2024-06-03,2024-06-04,39.3,720.82,2109.16,42.69,0.0,1
40400,VSL-9470,9,8,1,3,2024-01-04,2024-01-05,46.63,524.56,2436.41,30.59,0.0,1
40401,VSL-1582,4,3,5,4,2025-06-28,2025-06-29,49.3,847.35,2634.47,72.29,0.0,1
40402,VSL-8994,12,5,2,3,2026-02-11,2026-02-20,24.7,293.61,1293.72,9.35,0.0,1
40403,VSL-6927,7,1,1,1,2025-07-03,2025-07-04,10.17,123.22,533.14,1.91,3.39,0
40404,VSL-8827,2,1,3,4,2025-06-22,2025-06-24,36.95,607.57,1969.01,30.44,0.0,1
40405,VSL-8356,5,3,5,5,2025-06-13,2025-06-14,53.4,839.73,2837.95,48.89,0.0,1
40406,VSL-4608,1,11,3,3,2024-02-27,2024-03-10,44.86,666.72,2376.34,50.14,3.38,0
40407,VSL-4171,7,11,5,1,2025-10-10,2025-10-15,43.4,528.28,2275.66,36.99,1.99,0
40408,VSL-7566,9,5,5,5,2024-06-02,2024-06-05,68.67,869.32,3607.36,60.14,0.0,1
40409,VSL-2453,12,11,2,3,2024-10-20,2024-10-27,41.26,692.31,2201.46,50.35,0.0,1
40410,VSL-6047,2,6,4,4,2024-11-23,2024-11-24,67.1,1042.51,3563.5,108.4,0.0,1
40411,VSL-2285,9,1,1,1,2025-03-10,2025-03-13,67.1,778.87,3510.77,99.02,0.0,1
40412,VSL-7413,2,10,4,2,2024-12-26,2024-12-28,41.13,684.41,2193.38,54.85,0.0,1
40413,VSL-3219,3,5,5,1,2025-08-07,2025-08-08,68.68,769.89,3587.98,84.31,0.0,1
40414,VSL-8670,10,1,1,4,2024-07-08,2024-07-09,35.94,671.93,1931.39,36.33,13.44,0
40415,VSL-1953,9,12,5,3,2026-01-14,2026-01-15,58.29,1074.8,3129.46,107.4,0.0,1
40416,VSL-6487,4,11,5,5,2025-10-15,2025-10-19,59.75,636.48,3114.8,74.67,0.0,1
40417,VSL-6374,8,10,1,5,2024-09-22,2024-09-25,1.0,50.0,60.0,0.07,0.0,1
40418,VSL-4276,2,3,4,1,2026-02-01,2026-02-03,49.75,985.45,2684.59,58.54,3.74,0
40419,VSL-9948,12,1,3,1,2025-05-05,2025-05-06,4.3,81.81,231.36,0.36,5.36,0
40420,VSL-9775,5,9,5,5,2024-10-23,2024-10-28,47.7,533.15,2491.63,32.55,7.73,0
40421,VSL-7955,3,9,5,4,2024-03-24,2024-03-25,44.16,454.03,2298.81,31.24,0.0,1
40422,VSL-6952,10,9,1,2,2026-03-03,2026-03-09,50.11,890.68,2683.64,76.64,0.0,1
40423,VSL-9707,5,11,2,3,2025-06-19,2025-06-20,26.67,423.03,1418.11,16.54,0.0,1
40424,VSL-3028,11,10,5,5,2025-07-24,2025-07-27,46.05,691.35,2440.77,40.16,3.94,0
40425,VSL-6424,7,12,5,5,2026-02-24,2026-02-25,24.65,364.09,1305.32,13.66,0.0,1
40426,VSL-3809,6,12,5,4,2024-09-11,2024-09-15,52.69,873.5,2809.2,85.28,1.55,0
40427,VSL-4394,3,11,5,4,2025-12-23,2025-12-25,30.17,382.39,1584.98,18.37,11.97,0
40428,VSL-1566,10,11,5,3,2025-01-22,2025-01-23,43.89,595.99,2313.7,48.12,0.0,1
40429,VSL-5513,4,6,1,4,2024-07-29,2024-07-30,59.57,1011.88,3180.88,106.82,0.0,1
40430,VSL-6067,8,7,1,5,2025-03-14,2025-03-19,89.09,1268.41,4708.18,116.77,0.0,1
40431,VSL-3925,7,1,1,1,2024-10-28,2024-11-01,47.84,721.94,2536.39,55.46,0.0,1
40432,VSL-1154,2,5,4,3,2024-12-02,2024-12-03,60.53,641.72,3154.84,43.06,2.3,0
40433,VSL-2937,6,7,1,1,2024-04-08,2024-04-12,35.62,426.35,1866.27,15.98,0.0,1
40434,VSL-7093,4,7,1,2,2025-10-17,2025-10-18,63.93,874.4,3371.38,100.18,0.0,1
40435,VSL-5147,9,12,5,5,2026-02-15,2026-02-16,36.26,701.88,1953.38,42.17,9.4,0
40436,VSL-6951,2,6,4,4,2025-01-30,2025-02-02,47.58,600.21,2499.04,35.44,7.65,0
40437,VSL-4968,4,7,1,3,2024-08-01,2024-08-03,34.61,666.78,1863.86,42.81,0.0,1
40438,VSL-3080,12,1,3,1,2024-02-07,2024-02-08,56.52,849.33,2995.87,89.02,0.0,1
40439,VSL-2387,7,2,4,3,2024-08-24,2024-09-06,39.84,461.0,2084.2,23.07,0.0,1
40440,VSL-4419,12,4,5,3,2025-05-01,2025-05-02,47.12,486.49,2453.3,43.98,0.0,1
40441,VSL-2157,5,4,5,2,2024-02-21,2024-02-27,46.78,749.97,2488.99,69.72,5.51,0
40442,VSL-8548,7,2,4,3,2025-01-20,2025-01-30,21.22,273.52,1115.7,6.74,0.0,1
40443,VSL-6612,11,9,5,1,2026-01-05,2026-01-06,53.5,592.08,2793.42,32.74,0.0,1
40444,VSL-8303,10,1,1,5,2024-01-03,2024-01-04,49.91,808.99,2657.3,66.32,0.0,1
40445,VSL-9266,7,6,1,4,2024-04-22,2024-04-23,50.33,760.0,2668.5,48.44,0.0,1
40446,VSL-1600,3,6,5,4,2025-01-11,2025-01-12,32.52,581.75,1742.35,36.61,0.0,1
40447,VSL-2155,12,2,4,4,2025-04-04,2025-04-07,87.16,1370.13,4632.03,171.96,3.58,0
40448,VSL-8419,11,8,5,3,2024-06-26,2024-07-10,82.77,1529.38,4444.38,150.09,0.0,1
40449,VSL-7364,5,6,5,1,2025-11-15,2025-11-17,45.75,532.5,2394.0,25.34,0.0,1
40450,VSL-3146,1,8,1,3,2024-10-10,2024-10-14,39.78,681.21,2125.24,51.06,0.0,1
40451,VSL-7164,7,6,1,5,2024-06-28,2024-06-30,60.56,767.89,3181.58,74.91,0.0,1
40452,VSL-9043,1,11,3,1,2024-02-18,2024-02-19,54.61,610.32,2852.56,43.24,0.0,1
40453,VSL-1414,7,1,1,5,2024-03-10,2024-03-11,49.54,623.32,2601.66,56.5,0.51,0
40454,VSL-3455,7,3,5,1,2026-01-25,2026-01-27,55.0,695.35,2889.07,50.39,0.0,1
40455,VSL-6502,4,3,5,4,2026-02-23,2026-02-25,59.97,603.16,3119.13,59.13,0.0,1
40456,VSL-6177,12,8,5,4,2025-03-25,2025-03-26,51.38,769.32,2722.86,61.51,0.0,1
40457,VSL-5638,11,7,5,2,2025-08-13,2025-08-14,34.53,583.66,1843.23,40.22,0.0,1
40458,VSL-8482,12,10,5,3,2024-04-19,2024-04-24,63.04,746.95,3301.39,79.05,0.0,1
40459,VSL-7989,11,12,2,5,2026-03-15,2026-03-22,70.89,810.21,3706.54,93.93,0.82,0
40460,VSL-1496,11,6,5,3,2025-05-05,2025-05-08,44.96,838.87,2415.77,46.47,0.44,1
40461,VSL-9214,12,8,5,3,2025-12-14,2025-12-15,45.46,585.57,2390.11,50.39,0.0,1
40462,VSL-9197,7,1,1,4,2025-11-29,2025-11-30,52.39,797.25,2778.95,56.93,7.85,0
40463,VSL-4671,5,11,2,1,2024-03-03,2024-03-04,73.47,1468.43,3967.19,112.06,3.67,0
40464,VSL-9783,12,8,5,5,2026-01-29,2026-01-30,77.65,1080.53,4098.61,121.28,0.0,1
40465,VSL-3688,2,3,4,2,2024-01-21,2024-01-22,67.93,975.51,3591.6,113.15,7.99,0
40466,VSL-4110,6,11,5,4,2024-10-02,2024-10-04,55.72,780.57,2942.11,45.33,1.3,0
40467,VSL-4722,12,11,2,2,2024-05-05,2024-05-06,60.89,1007.25,3245.95,63.51,0.0,1
40468,VSL-3446,1,3,3,2,2026-02-22,2026-02-23,70.79,795.63,3698.63,111.98,0.0,1
40469,VSL-8122,3,6,5,3,2025-06-12,2025-06-22,56.46,1003.55,3023.71,60.75,2.3,0
40470,VSL-8801,4,6,1,1,2025-05-27,2025-05-28,64.67,809.12,3395.32,99.05,0.0,1
40471,VSL-8167,7,4,1,5,2025-06-17,2025-06-25,77.61,927.8,4066.06,95.86,0.0,1
40472,VSL-7875,6,11,5,2,2024-12-01,2024-12-09,44.8,554.33,2350.87,39.73,0.0,1
40473,VSL-7132,7,4,1,3,2025-09-21,2025-09-23,36.73,617.11,1959.92,42.75,5.29,0
40474,VSL-1849,3,4,5,1,2024-05-13,2024-05-14,54.91,764.57,2898.41,75.24,0.0,1
40475,VSL-8392,10,8,1,4,2026-01-12,2026-01-15,49.77,933.39,2675.18,52.35,0.0,1
40476,VSL-2118,11,6,5,3,2024-12-28,2024-12-30,31.0,442.73,1638.55,23.02,0.0,1
40477,VSL-9843,3,7,5,4,2025-05-26,2025-05-27,66.04,742.66,3450.53,54.24,0.0,1
40478,VSL-7461,2,12,4,2,2025-12-24,2025-12-27,66.18,669.45,3442.89,59.71,0.0,1
40479,VSL-6415,2,12,4,4,2024-06-18,2024-06-20,53.25,676.71,2797.84,66.95,0.0,1
40480,VSL-8065,11,2,4,5,2025-02-13,2025-02-14,67.36,1025.76,3573.15,135.74,0.0,1
40481,VSL-5523,7,2,4,3,2024-01-07,2024-01-08,19.3,349.98,1035.0,7.35,0.0,1
40482,VSL-6430,9,11,5,3,2024-09-14,2024-09-15,54.04,948.75,2891.75,83.37,0.0,1
40483,VSL-2874,10,6,1,5,2024-08-24,2024-08-25,66.58,956.15,3520.23,64.27,0.0,1
40484,VSL-5500,5,6,5,5,2024-08-20,2024-08-21,56.04,1002.56,3002.51,58.79,0.0,1
40485,VSL-8463,10,8,1,1,2024-09-28,2024-10-02,57.64,817.84,3045.57,75.81,0.0,1
40486,VSL-1254,12,9,5,5,2025-12-16,2025-12-17,37.21,560.36,1972.57,28.88,1.5,0
40487,VSL-1128,3,9,5,2,2024-11-08,2024-11-09,42.84,846.58,2311.32,37.32,0.0,1
40488,VSL-4562,11,1,3,1,2026-02-22,2026-02-25,42.21,598.09,2230.12,32.45,0.0,1
40489,VSL-8848,9,10,1,5,2025-04-05,2025-04-06,76.11,776.63,3960.83,78.39,0.0,1
40490,VSL-2013,6,4,1,4,2024-05-19,2024-05-22,20.94,410.18,1129.04,15.67,4.51,0
40491,VSL-5161,8,1,1,1,2024-05-28,2024-05-30,48.23,532.82,2518.06,30.89,0.0,1
40492,VSL-7319,3,8,5,4,2025-06-20,2025-06-22,89.78,1431.31,4775.26,169.32,0.0,1
40493,VSL-4107,11,12,2,3,2024-02-25,2024-02-29,55.02,736.47,2898.29,55.68,0.0,1
40494,VSL-3339,5,12,2,2,2024-08-25,2024-09-04,36.76,430.4,1924.08,25.73,0.0,1
40495,VSL-7723,10,2,4,4,2025-02-14,2025-02-19,48.09,854.92,2575.48,66.53,0.0,1
